state name,district name,university name,college name
tamil nadu,tiruchirappalli,anna university,c.a.r.e school of architecture 
tamil nadu,tiruchirappalli,anna university,c.a.r.e. school of engineering 
tamil nadu,tiruchirappalli,anna university,cauvery college of engineering and technology 
tamil nadu,sivaganga,anna university,central electro chemicals researh institute
tamil nadu,chennai,anna university,central institute of plastics engineering and technology 
tamil nadu,thoothukkudi,anna university,chandy college of engineering 
tamil nadu,pudukkottai,anna university,chendhuran college of engineering and technology 
tamil nadu,kancheepuram,anna university,chendu college of engineering & technology 
tamil nadu,kancheepuram,anna university,chennai institute of technology 
tamil nadu,coimbatore,anna university,cheran college of engineering 
tamil nadu,coimbatore,anna university,cheran school of architecture 
tamil nadu,karur,anna university,chettinad college of engineering & technology 
tamil nadu,dindigul,anna university,christian college of engineering and technology
tamil nadu,coimbatore,anna university,christ the king engineering college 
tamil nadu,cuddalore,anna university,c k college of engineering & technology 
tamil nadu,namakkal,anna university,cms college of engineering 
tamil nadu,coimbatore,anna university,cms college of engineering and technology 
tamil nadu,coimbatore,anna university,coimbatore institute of engineering and technology 
tamil nadu,coimbatore,anna university,coimbatore institute of technology 
tamil nadu,krishnagiri,anna university,college of business management 
tamil nadu,chennai,anna university,college of engg.
tamil nadu,madurai,anna university,cr engineering college
tamil nadu,the nilgiris,anna university,csi college of engineering 
tamil nadu,kanniyakumari,anna university,c.s.i.institute of technology 
tamil nadu,chennai,anna university,da vinci school of design and architecture 
tamil nadu,tiruchirappalli,anna university,designed environment academy & research institute 
tamil nadu,kancheepuram,anna university,dhaanish ahmed college of engineering 
tamil nadu,kancheepuram,anna university,dhanalakshmi college of engineering 
tamil nadu,coimbatore,anna university,dhanalakshmi srinivasan college of engineering 
tamil nadu,kancheepuram,anna university,dhanalakshmi srinivasan college of engineering and technology 
tamil nadu,perambalur,anna university,dhanalakshmi srinivasan engineering college 
tamil nadu,perambalur,anna university,dhanalakshmi srinivasan institute of management 
tamil nadu,perambalur,anna university,dhanalakshmi srinivasan institute of research and technology 
tamil nadu,tiruchirappalli,anna university,dhanalakshmi srinivasan institute of technology 
tamil nadu,salem,anna university,dhirajlal gandhi college of technology
tamil nadu,kancheepuram,anna university,dmi college of engineering 
tamil nadu,kanniyakumari,anna university,dmi engineering college 
tamil nadu,thoothukkudi,anna university,dr.g.u.pope college of engineering 
tamil nadu,coimbatore,anna university,dr.mahalingam college of engineering and technology 
tamil nadu,namakkal,anna university,dr.nagarathinam's college of engineering 
tamil nadu,tiruppur,anna university,dr.nallini institute of engineering and technology 
tamil nadu,cuddalore,anna university,dr.navalar nedunchezhiyan college of engineering 
tamil nadu,coimbatore,anna university,dr n.g.p. institute of technology 
tamil nadu,viluppuram,anna university,dr. paul's engineering college 
tamil nadu,thoothukkudi,anna university,dr.sivanthi adithanar college of engineering 
tamil nadu,coimbatore,anna university,easa college of engineering & technology 
tamil nadu,thiruvallur,anna university,easwari engineering college 
tamil nadu,nagapattinam,anna university,edayathangudy g.s.pillay engineering college 
tamil nadu,tirunelveli,anna university,einstein college of engineering 
tamil nadu,tiruppur,anna university,erode builder educational trust's group of institutions 
tamil nadu,erode,anna university,erode sengunthar engineering college 
tamil nadu,krishnagiri,anna university,er. perumal manimekalai college of engineering 
tamil nadu,viluppuram,anna university,e.s. college of engineering and technology 
tamil nadu,namakkal,anna university,excel business school 
tamil nadu,namakkal,anna university,excel college of architecture and planning 
tamil nadu,namakkal,anna university,excel college of engineering & technology 
tamil nadu,namakkal,anna university,excel college of technology 
tamil nadu,namakkal,anna university,excel engineering college 
tamil nadu,madurai,anna university,fatima michael college of engineering and technology
tamil nadu,tirunelveli,anna university,francis xavier engineering college 
tamil nadu,vellore,anna university,ganadipathy tulsi's engineering college 
tamil nadu,ramanathapuram,anna university,ganapathy chettiar college of engineering and technology
tamil nadu,salem,anna university,ganesh college of engineering
tamil nadu,erode,anna university,gem business academy 
tamil nadu,vellore,anna university,ggr college of engineering 
tamil nadu,kancheepuram,anna university,g.k.m. college of engineering and technology 
tamil nadu,vellore,anna university,global institute of engineering and technology 
tamil nadu,namakkal,anna university,gnanamani college of engineering 
tamil nadu,namakkal,anna university,gnanamani college of technology 
tamil nadu,namakkal,anna university,gnanamani institute of management studies 
tamil nadu,thanjavur,anna university,gnanam school of business 
tamil nadu,thiruvallur,anna university,gojan school of business and technology 
tamil nadu,kancheepuram,anna university,gopal ramalingam memorial engineering college 
tamil nadu,tirunelveli,anna university,government college of engineering 
tamil nadu,krishnagiri,anna university,government college of engineering 
tamil nadu,salem,anna university,government college of engineering 
tamil nadu,coimbatore,anna university,government college of technology 
tamil nadu,salem,anna university,greentech college of engineering for women 
tamil nadu,tiruchirappalli,anna university,hallmark business school 
tamil nadu,coimbatore,anna university,happy valley business school 
tamil nadu,coimbatore,anna university,hindusthan college of engineering and technology 
tamil nadu,coimbatore,anna university,hindusthan institute of technology 
tamil nadu,perambalur,anna university,holy angels school of business 
tamil nadu,thoothukkudi,anna university,holycross engineering colleges 
tamil nadu,coimbatore,anna university,hosur institute of technology and science 
tamil nadu,viluppuram,anna university,idhaya engineering college for women 
tamil nadu,viluppuram,anna university,i.f.e.t. college of engineering 
tamil nadu,tiruchirappalli,anna university,imayam college of engineering 
tamil nadu,tiruchirappalli,anna university,imayam college of information technology 
tamil nadu,kanniyakumari,anna university,immanuel arasar j.j.college of engineering 
tamil nadu,kancheepuram,anna university,indira gandhi college of engineering and technology for women 
tamil nadu,thiruvallur,anna university,indira institute of engineering and technology 
tamil nadu,tiruchirappalli,anna university,indra ganesan college of engineering 
tamil nadu,coimbatore,anna university,indus college of engineering 
tamil nadu,thoothukkudi,anna university,infant jesus college of engineering 
tamil nadu,thoothukkudi,anna university,infant jesus college of engineering and technology 
tamil nadu,coimbatore,anna university,info institute of engineering 
tamil nadu,erode,anna university,institute of road and transport technology 
tamil nadu,tiruppur,anna university,jairupaa college of engineering 
tamil nadu,kanniyakumari,anna university,james college of engineering and technology 
tamil nadu,coimbatore,anna university,jansons institute of technology 
tamil nadu,chennai,anna university,jawahar engineering college 
tamil nadu,coimbatore,anna university,jawaharlal institute of technology 
tamil nadu,thiruvallur,anna university,jaya engineering college 
tamil nadu,dharmapuri,anna university,jayalakshmi institute of technology 
tamil nadu,kanniyakumari,anna university,jayamatha engineering college 
tamil nadu,dharmapuri,anna university,jayam college of engineering and technology 
tamil nadu,thoothukkudi,anna university,jayaraj annapackiam csi college of engineering 
tamil nadu,tiruchirappalli,anna university,jayaram college of engineering and technology 
tamil nadu,tiruchirappalli,anna university,jayaram college of engineering and technology 
tamil nadu,thiruvallur,anna university,jaya suriya engineering college 
tamil nadu,tiruppur,anna university,jay shriram group of institutions 
tamil nadu,coimbatore,anna university,jct college of engineering and technology 
tamil nadu,kancheepuram,anna university,j e i mathaajee college of engineering 
tamil nadu,kancheepuram,anna university,jeppiaar engineering college 
tamil nadu,kancheepuram,anna university,jerusalem college of engineering 
tamil nadu,theni,anna university,jeyaraj chellathurai college 
tamil nadu,tiruchirappalli,anna university,j.j. college of engineering and technology 
tamil nadu,erode,anna university,jkk munirajah college of technology 
tamil nadu,erode,anna university,j.k.k munirajah school of architecture 
tamil nadu,namakkal,anna university,j.k.k.nattraja college of engineering & technology 
tamil nadu,thiruvallur,anna university,j n n institute of engineering 
tamil nadu,tirunelveli,anna university,joe suresh engineering college 
tamil nadu,thiruvallur,anna university,john bosco engineering college 
tamil nadu,tirunelveli,anna university,j.p.college of engineering 
tamil nadu,coimbatore,anna university,kalaignar karunanidhi institute of technology 
tamil nadu,coimbatore,anna university,kalaivani college of technology 
tamil nadu,virudhunagar,anna university,kalasalingam institute of technology 
